a,b,label,score
13__F_Right_middle_2.BMP,59__F_Left_thumb_3.BMP,impostor,7.55
34__M_Left_middle_2.BMP,6__M_Right_ring_3.BMP,impostor,10.26
37__M_Left_index_3.BMP,72__M_Left_thumb_3.BMP,impostor,11.76
41__M_Right_thumb_3.BMP,86__M_Right_thumb_2.BMP,impostor,11.76
62__M_Left_index_2.BMP,70__M_Right_little_2.BMP,impostor,7.14
23__M_Left_little_1.BMP,62__M_Right_thumb_2.BMP,impostor,8.82
54__M_Right_little_1.BMP,60__M_Right_thumb_2.BMP,impostor,5.41
26__M_Left_ring_2.BMP,41__M_Left_index_1.BMP,impostor,13.7
50__M_Right_thumb_2.BMP,71__M_Left_index_3.BMP,impostor,5.26
11__M_Left_ring_1.BMP,80__M_Left_little_1.BMP,impostor,16.67
63__M_Left_ring_2.BMP,87__M_Left_thumb_3.BMP,impostor,8.16
51__M_Left_thumb_1.BMP,98__M_Left_ring_1.BMP,impostor,6.78
20__M_Right_little_1.BMP,87__M_Left_middle_3.BMP,impostor,10.53
20__M_Right_index_3.BMP,38__M_Right_index_3.BMP,impostor,8.7
57__M_Left_ring_1.BMP,84__M_Left_index_2.BMP,impostor,11.76
63__M_Left_middle_2.BMP,84__M_Left_ring_2.BMP,impostor,16.0
23__M_Right_index_3.BMP,93__M_Left_index_1.BMP,impostor,7.14
15__F_Left_little_2.BMP,72__M_Right_thumb_3.BMP,impostor,13.33
35__M_Left_ring_2.BMP,72__M_Left_index_2.BMP,impostor,9.09
17__M_Left_index_1.BMP,21__M_Right_middle_1.BMP,impostor,7.14
71__M_Right_middle_1.BMP,74__F_Right_thumb_3.BMP,impostor,5.88
4__M_Right_thumb_3.BMP,50__M_Left_thumb_2.BMP,impostor,12.5
38__M_Right_middle_1.BMP,72__M_Right_index_2.BMP,impostor,10.53
64__M_Left_thumb_1.BMP,75__F_Left_middle_2.BMP,impostor,10.34
75__F_Right_little_2.BMP,87__M_Left_ring_2.BMP,impostor,9.52
70__M_Left_thumb_1.BMP,74__F_Right_thumb_1.BMP,impostor,17.02
22__M_Right_little_3.BMP,50__M_Right_index_3.BMP,impostor,8.0
4__M_Left_middle_1.BMP,63__M_Right_thumb_3.BMP,impostor,10.0
30__F_Right_index_3.BMP,54__M_Left_thumb_3.BMP,impostor,9.68
63__M_Left_index_1.BMP,68__M_Right_little_2.BMP,impostor,21.43
17__M_Left_ring_1.BMP,95__M_Right_little_2.BMP,impostor,8.33
64__M_Right_ring_1.BMP,82__M_Right_middle_2.BMP,impostor,10.17
22__M_Right_little_2.BMP,38__M_Left_index_1.BMP,impostor,9.68
19__M_Right_ring_3.BMP,66__F_Left_index_1.BMP,impostor,12.5
79__M_Right_little_3.BMP,93__M_Left_middle_1.BMP,impostor,7.14
69__M_Left_index_2.BMP,70__M_Left_little_1.BMP,impostor,8.11
31__F_Right_thumb_1.BMP,61__M_Right_little_2.BMP,impostor,11.76
38__M_Left_little_2.BMP,78__F_Right_middle_1.BMP,impostor,7.69
28__M_Right_little_3.BMP,48__F_Right_little_1.BMP,impostor,25.71
53__M_Left_thumb_2.BMP,84__M_Left_little_2.BMP,impostor,7.14
39__M_Left_thumb_1.BMP,55__M_Left_little_3.BMP,impostor,0.0
30__F_Left_index_3.BMP,54__M_Right_thumb_1.BMP,impostor,14.63
32__M_Right_middle_2.BMP,34__M_Left_index_3.BMP,impostor,13.33
16__M_Left_little_1.BMP,3__M_Left_middle_1.BMP,impostor,9.52
63__M_Left_ring_1.BMP,73__M_Left_little_2.BMP,impostor,8.11
6__M_Right_ring_1.BMP,84__M_Right_little_2.BMP,impostor,12.2
31__F_Left_little_2.BMP,34__M_Right_ring_3.BMP,impostor,11.11
68__M_Left_middle_1.BMP,79__M_Right_little_3.BMP,impostor,8.89
41__M_Right_index_3.BMP,44__M_Left_index_1.BMP,impostor,22.22
32__M_Right_little_2.BMP,84__M_Right_thumb_3.BMP,impostor,10.96
80__M_Left_little_3.BMP,84__M_Right_index_2.BMP,impostor,4.35
38__M_Right_middle_2.BMP,44__M_Left_index_1.BMP,impostor,10.0
50__M_Right_thumb_3.BMP,83__M_Right_ring_1.BMP,impostor,8.57
13__F_Left_little_1.BMP,70__M_Left_thumb_3.BMP,impostor,7.23
96__M_Left_little_1.BMP,99__M_Left_thumb_1.BMP,impostor,0.0
14__M_Left_middle_2.BMP,43__F_Right_ring_1.BMP,impostor,3.12
14__M_Left_little_3.BMP,57__M_Left_ring_1.BMP,impostor,20.0
13__F_Left_thumb_1.BMP,23__M_Left_thumb_2.BMP,impostor,18.75
18__M_Right_middle_2.BMP,1__M_Right_index_3.BMP,impostor,11.59
43__F_Left_ring_3.BMP,44__M_Left_middle_2.BMP,impostor,5.97
37__M_Right_index_3.BMP,65__M_Right_index_2.BMP,impostor,18.0
1__M_Left_little_3.BMP,1__M_Right_middle_3.BMP,impostor,12.0
14__M_Left_thumb_1.BMP,85__M_Right_thumb_1.BMP,impostor,28.57
29__F_Left_middle_1.BMP,77__M_Right_little_3.BMP,impostor,8.33
80__M_Left_middle_2.BMP,97__M_Left_little_2.BMP,impostor,4.35
47__F_Left_little_3.BMP,63__M_Right_middle_3.BMP,impostor,11.43
23__M_Left_index_1.BMP,32__M_Right_index_1.BMP,impostor,9.68
22__M_Right_thumb_2.BMP,3__M_Right_little_1.BMP,impostor,13.95
75__F_Right_ring_3.BMP,78__F_Right_thumb_2.BMP,impostor,12.7
53__M_Left_middle_1.BMP,88__F_Right_little_1.BMP,impostor,10.26
81__F_Left_index_3.BMP,89__M_Right_thumb_2.BMP,impostor,8.7
15__F_Left_ring_2.BMP,68__M_Right_ring_3.BMP,impostor,11.11
21__M_Right_little_1.BMP,63__M_Left_middle_2.BMP,impostor,10.0
21__M_Left_thumb_1.BMP,85__M_Left_thumb_3.BMP,impostor,25.0
22__M_Left_index_1.BMP,6__M_Right_thumb_3.BMP,impostor,12.5
13__F_Right_middle_2.BMP,23__M_Left_middle_3.BMP,impostor,9.64
67__F_Right_middle_3.BMP,88__F_Right_thumb_3.BMP,impostor,10.53
11__M_Right_thumb_1.BMP,60__M_Left_middle_3.BMP,impostor,13.51
25__F_Left_ring_3.BMP,64__M_Left_little_3.BMP,impostor,16.67
38__M_Right_middle_1.BMP,56__F_Right_ring_1.BMP,impostor,11.11
22__M_Right_middle_1.BMP,47__F_Right_ring_2.BMP,impostor,6.67
41__M_Left_index_3.BMP,6__M_Left_ring_3.BMP,impostor,11.11
54__M_Right_index_1.BMP,56__F_Left_middle_3.BMP,impostor,6.35
2__F_Right_index_2.BMP,7__M_Right_ring_2.BMP,impostor,8.82
90__M_Left_little_2.BMP,92__F_Left_thumb_3.BMP,impostor,13.16
61__M_Right_thumb_2.BMP,66__F_Right_ring_2.BMP,impostor,5.56
13__F_Left_thumb_3.BMP,27__M_Right_thumb_1.BMP,impostor,11.11
22__M_Left_thumb_2.BMP,93__M_Right_middle_2.BMP,impostor,19.23
14__M_Right_middle_1.BMP,29__F_Right_thumb_2.BMP,impostor,4.76
86__M_Left_thumb_2.BMP,95__M_Right_index_3.BMP,impostor,15.79
59__F_Right_ring_3.BMP,97__M_Right_index_3.BMP,impostor,12.0
68__M_Right_index_1.BMP,75__F_Right_ring_3.BMP,impostor,8.89
35__M_Left_index_3.BMP,78__F_Left_ring_3.BMP,impostor,7.89
70__M_Right_thumb_3.BMP,90__M_Right_ring_3.BMP,impostor,11.76
84__M_Left_index_2.BMP,87__M_Right_little_1.BMP,impostor,14.29
30__F_Right_middle_2.BMP,51__M_Left_thumb_1.BMP,impostor,12.35
30__F_Left_ring_2.BMP,92__F_Right_index_3.BMP,impostor,15.0
26__M_Left_ring_1.BMP,2__F_Left_little_3.BMP,impostor,11.27
15__F_Left_ring_2.BMP,45__M_Left_middle_2.BMP,impostor,10.0
36__M_Right_index_2.BMP,70__M_Right_index_2.BMP,impostor,16.9
22__M_Left_ring_3.BMP,61__M_Left_middle_1.BMP,impostor,21.05
42__F_Right_little_1.BMP,63__M_Right_middle_3.BMP,impostor,19.05
71__M_Left_thumb_3.BMP,8__M_Left_index_1.BMP,impostor,0.0
39__M_Left_middle_1.BMP,62__M_Right_thumb_2.BMP,impostor,0.0
3__M_Left_index_3.BMP,47__F_Left_thumb_3.BMP,impostor,12.12
100__M_Right_index_1.BMP,72__M_Left_thumb_1.BMP,impostor,6.67
5__M_Right_index_2.BMP,92__F_Left_thumb_1.BMP,impostor,6.25
49__M_Left_ring_3.BMP,87__M_Left_index_1.BMP,impostor,20.51
57__M_Left_thumb_1.BMP,65__M_Right_thumb_3.BMP,impostor,12.24
1__M_Left_thumb_1.BMP,75__F_Right_middle_1.BMP,impostor,18.18
2__F_Right_little_3.BMP,5__M_Right_little_2.BMP,impostor,16.67
53__M_Left_middle_2.BMP,66__F_Right_ring_3.BMP,impostor,15.91
15__F_Right_ring_3.BMP,79__M_Left_ring_3.BMP,impostor,10.91
1__M_Left_index_2.BMP,9__M_Right_thumb_3.BMP,impostor,7.14
20__M_Right_index_1.BMP,76__F_Left_index_2.BMP,impostor,8.33
48__F_Right_thumb_2.BMP,66__F_Right_middle_2.BMP,impostor,10.34
62__M_Right_thumb_1.BMP,93__M_Left_middle_3.BMP,impostor,6.67
58__M_Left_middle_3.BMP,81__F_Left_ring_3.BMP,impostor,9.38
25__F_Right_index_1.BMP,60__M_Right_little_3.BMP,impostor,12.9
1__M_Left_index_1.BMP,67__F_Right_ring_1.BMP,impostor,9.84
37__M_Left_little_3.BMP,62__M_Left_ring_3.BMP,impostor,10.53
36__M_Left_middle_1.BMP,88__F_Left_index_1.BMP,impostor,10.53
46__M_Left_index_2.BMP,70__M_Left_middle_3.BMP,impostor,4.35
59__F_Right_little_2.BMP,71__M_Right_little_3.BMP,impostor,10.0
17__M_Left_little_1.BMP,92__F_Right_thumb_2.BMP,impostor,12.0
42__F_Right_ring_1.BMP,62__M_Left_middle_2.BMP,impostor,11.36
81__F_Right_thumb_3.BMP,88__F_Right_middle_3.BMP,impostor,18.95
64__M_Right_index_1.BMP,88__F_Left_index_1.BMP,impostor,21.62
49__M_Right_middle_3.BMP,7__M_Right_thumb_3.BMP,impostor,17.28
33__M_Right_thumb_2.BMP,87__M_Right_index_1.BMP,impostor,17.65
52__M_Left_ring_3.BMP,5__M_Right_little_2.BMP,impostor,6.25
68__M_Left_little_2.BMP,74__F_Left_middle_3.BMP,impostor,12.9
14__M_Left_middle_2.BMP,79__M_Left_little_1.BMP,impostor,4.44
20__M_Right_thumb_3.BMP,75__F_Left_little_1.BMP,impostor,7.14
66__F_Left_middle_3.BMP,90__M_Left_middle_3.BMP,impostor,11.11
57__M_Right_thumb_1.BMP,79__M_Right_little_3.BMP,impostor,7.14
74__F_Left_thumb_2.BMP,98__M_Left_ring_1.BMP,impostor,13.33
1__M_Left_little_3.BMP,37__M_Left_little_1.BMP,impostor,6.67
33__M_Right_middle_2.BMP,38__M_Left_little_2.BMP,impostor,9.09
61__M_Left_middle_1.BMP,66__F_Left_ring_3.BMP,impostor,13.04
23__M_Left_little_3.BMP,37__M_Left_ring_3.BMP,impostor,9.38
18__M_Right_ring_3.BMP,73__M_Right_index_2.BMP,impostor,5.88
10__M_Left_little_3.BMP,51__M_Right_little_1.BMP,impostor,6.67
17__M_Right_little_3.BMP,76__F_Left_thumb_2.BMP,impostor,13.79
59__F_Left_ring_1.BMP,93__M_Left_index_1.BMP,impostor,5.26
75__F_Left_thumb_1.BMP,97__M_Right_index_3.BMP,impostor,15.22
31__F_Right_index_2.BMP,57__M_Right_index_1.BMP,impostor,14.29
30__F_Left_ring_1.BMP,7__M_Right_little_3.BMP,impostor,12.12
41__M_Right_ring_2.BMP,61__M_Right_thumb_3.BMP,impostor,9.09
5__M_Right_little_1.BMP,91__F_Left_little_1.BMP,impostor,4.76
26__M_Left_little_1.BMP,62__M_Right_ring_3.BMP,impostor,11.32
24__F_Left_little_3.BMP,96__M_Right_index_1.BMP,impostor,12.5
38__M_Left_thumb_1.BMP,70__M_Right_index_1.BMP,impostor,8.33
16__M_Right_middle_1.BMP,27__M_Right_index_3.BMP,impostor,10.2
25__F_Right_middle_1.BMP,9__M_Left_middle_3.BMP,impostor,3.51
19__M_Left_thumb_1.BMP,59__F_Left_ring_2.BMP,impostor,4.76
2__F_Right_middle_3.BMP,74__F_Right_little_2.BMP,impostor,10.71
47__F_Right_middle_1.BMP,50__M_Right_middle_2.BMP,impostor,7.32
11__M_Right_little_2.BMP,42__F_Right_middle_1.BMP,impostor,10.81
17__M_Right_ring_3.BMP,81__F_Right_middle_3.BMP,impostor,12.0
39__M_Left_little_1.BMP,5__M_Left_index_1.BMP,impostor,9.52
72__M_Left_middle_2.BMP,83__M_Left_index_1.BMP,impostor,7.69
100__M_Right_middle_3.BMP,59__F_Left_little_1.BMP,impostor,13.16
4__M_Left_ring_2.BMP,80__M_Right_thumb_1.BMP,impostor,10.53
34__M_Left_middle_2.BMP,72__M_Left_little_2.BMP,impostor,12.5
30__F_Right_little_2.BMP,64__M_Left_thumb_3.BMP,impostor,13.33
4__M_Right_thumb_2.BMP,9__M_Right_little_3.BMP,impostor,8.33
78__F_Left_index_3.BMP,93__M_Right_thumb_2.BMP,impostor,5.88
15__F_Left_thumb_1.BMP,48__F_Right_thumb_1.BMP,impostor,7.14
26__M_Right_middle_1.BMP,39__M_Right_index_2.BMP,impostor,5.88
66__F_Left_middle_1.BMP,66__F_Right_index_2.BMP,impostor,6.67
49__M_Left_ring_1.BMP,82__M_Left_thumb_1.BMP,impostor,12.0
54__M_Left_middle_3.BMP,90__M_Left_thumb_2.BMP,impostor,10.0
66__F_Left_middle_1.BMP,66__F_Right_thumb_1.BMP,impostor,16.0
26__M_Right_index_1.BMP,49__M_Left_ring_3.BMP,impostor,8.22
37__M_Left_thumb_3.BMP,54__M_Right_little_3.BMP,impostor,6.25
10__M_Left_ring_3.BMP,74__F_Right_thumb_2.BMP,impostor,15.38
68__M_Right_little_2.BMP,80__M_Left_little_3.BMP,impostor,19.05
17__M_Left_little_2.BMP,50__M_Left_ring_1.BMP,impostor,9.52
57__M_Right_middle_3.BMP,91__F_Left_little_1.BMP,impostor,8.11
2__F_Right_ring_2.BMP,54__M_Left_index_1.BMP,impostor,12.12
42__F_Left_little_1.BMP,75__F_Right_index_1.BMP,impostor,8.11
25__F_Left_index_3.BMP,56__F_Right_middle_3.BMP,impostor,11.76
90__M_Left_thumb_3.BMP,92__F_Right_thumb_2.BMP,impostor,3.85
27__M_Left_little_3.BMP,31__F_Right_index_3.BMP,impostor,12.0
18__M_Left_ring_1.BMP,52__M_Right_index_2.BMP,impostor,10.0
63__M_Left_index_1.BMP,93__M_Right_ring_2.BMP,impostor,8.57
78__F_Right_little_2.BMP,86__M_Right_index_1.BMP,impostor,9.76
39__M_Left_ring_2.BMP,79__M_Left_little_1.BMP,impostor,9.3
59__F_Left_index_1.BMP,67__F_Right_middle_2.BMP,impostor,12.9
23__M_Left_index_2.BMP,68__M_Left_thumb_2.BMP,impostor,17.65
53__M_Left_ring_1.BMP,54__M_Right_thumb_1.BMP,impostor,12.24
62__M_Right_ring_2.BMP,95__M_Right_little_1.BMP,impostor,9.09
49__M_Right_little_1.BMP,95__M_Left_ring_1.BMP,impostor,7.41
55__M_Right_index_3.BMP,57__M_Left_ring_2.BMP,impostor,10.13
5__M_Right_thumb_1.BMP,88__F_Left_ring_2.BMP,impostor,11.11
59__F_Right_middle_1.BMP,88__F_Left_ring_3.BMP,impostor,13.33
26__M_Right_ring_2.BMP,43__F_Left_index_1.BMP,impostor,10.26
23__M_Right_ring_3.BMP,4__M_Right_thumb_3.BMP,impostor,9.09
34__M_Right_middle_1.BMP,85__M_Left_ring_3.BMP,impostor,8.11
13__F_Left_little_3.BMP,56__F_Left_ring_2.BMP,impostor,14.89
17__M_Left_thumb_1.BMP,82__M_Right_index_3.BMP,impostor,3.57
55__M_Left_ring_3.BMP,62__M_Left_index_1.BMP,impostor,9.68
1__M_Left_thumb_3.BMP,60__M_Right_ring_2.BMP,impostor,6.25
74__F_Left_middle_2.BMP,89__M_Left_little_3.BMP,impostor,8.33
48__F_Right_ring_2.BMP,58__M_Right_index_1.BMP,impostor,10.0
67__F_Left_middle_1.BMP,76__F_Right_middle_3.BMP,impostor,11.11
11__M_Right_index_1.BMP,48__F_Right_little_3.BMP,impostor,14.29
6__M_Right_middle_2.BMP,72__M_Left_index_1.BMP,impostor,6.9
59__F_Right_thumb_3.BMP,66__F_Left_thumb_1.BMP,impostor,14.29
57__M_Left_thumb_2.BMP,58__M_Left_index_3.BMP,impostor,15.0
61__M_Left_middle_2.BMP,73__M_Right_middle_3.BMP,impostor,16.0
28__M_Right_thumb_3.BMP,72__M_Left_ring_1.BMP,impostor,23.08
72__M_Left_middle_3.BMP,94__M_Left_index_2.BMP,impostor,3.57
58__M_Left_ring_1.BMP,72__M_Right_little_2.BMP,impostor,4.55
36__M_Right_middle_1.BMP,86__M_Right_ring_2.BMP,impostor,14.29
32__M_Right_middle_1.BMP,85__M_Left_thumb_3.BMP,impostor,6.25
47__F_Right_middle_3.BMP,69__M_Left_thumb_3.BMP,impostor,7.14
66__F_Right_thumb_1.BMP,87__M_Right_little_3.BMP,impostor,8.51
1__M_Right_little_1.BMP,96__M_Left_thumb_1.BMP,impostor,10.0
20__M_Left_thumb_3.BMP,65__M_Right_middle_2.BMP,impostor,12.5
24__F_Left_middle_2.BMP,98__M_Left_ring_2.BMP,impostor,11.11
74__F_Left_little_3.BMP,92__F_Right_little_3.BMP,impostor,10.34
31__F_Left_middle_1.BMP,68__M_Left_index_3.BMP,impostor,9.64
18__M_Left_index_1.BMP,88__F_Left_middle_2.BMP,impostor,8.7
34__M_Right_middle_2.BMP,7__M_Right_ring_3.BMP,impostor,10.0
10__M_Left_little_1.BMP,60__M_Left_index_1.BMP,impostor,13.33
100__M_Left_little_1.BMP,79__M_Left_middle_2.BMP,impostor,8.0
34__M_Right_thumb_2.BMP,42__F_Left_index_3.BMP,impostor,8.57
37__M_Right_index_3.BMP,61__M_Right_little_2.BMP,impostor,12.82
36__M_Left_thumb_2.BMP,41__M_Left_middle_1.BMP,impostor,7.14
1__M_Left_middle_1.BMP,77__M_Left_ring_2.BMP,impostor,10.26
54__M_Right_ring_2.BMP,62__M_Right_ring_3.BMP,impostor,5.88
46__M_Right_thumb_2.BMP,49__M_Right_thumb_1.BMP,impostor,3.85
60__M_Left_thumb_2.BMP,99__M_Left_index_1.BMP,impostor,13.33
49__M_Left_ring_1.BMP,54__M_Left_middle_2.BMP,impostor,9.38
72__M_Left_middle_3.BMP,99__M_Right_ring_3.BMP,impostor,5.88
93__M_Left_little_3.BMP,94__M_Right_ring_3.BMP,impostor,8.82
58__M_Right_index_3.BMP,9__M_Left_thumb_3.BMP,impostor,0.0
41__M_Right_index_2.BMP,61__M_Left_index_2.BMP,impostor,10.53
56__F_Left_index_3.BMP,82__M_Left_little_2.BMP,impostor,16.22
15__F_Left_middle_1.BMP,65__M_Right_index_2.BMP,impostor,10.53
34__M_Left_little_1.BMP,77__M_Right_little_2.BMP,impostor,11.54
33__M_Left_middle_3.BMP,75__F_Right_index_3.BMP,impostor,15.62
84__M_Left_ring_3.BMP,90__M_Right_ring_3.BMP,impostor,12.5
77__M_Left_middle_2.BMP,8__M_Right_ring_1.BMP,impostor,12.5
100__M_Right_index_1.BMP,37__M_Right_middle_1.BMP,impostor,7.69
90__M_Right_ring_3.BMP,97__M_Right_ring_2.BMP,impostor,11.11
81__F_Left_thumb_1.BMP,92__F_Right_ring_2.BMP,impostor,12.5
61__M_Right_middle_1.BMP,64__M_Right_thumb_2.BMP,impostor,7.84
28__M_Right_ring_2.BMP,31__F_Left_thumb_1.BMP,impostor,14.63
44__M_Left_thumb_2.BMP,64__M_Left_ring_3.BMP,impostor,0.0
20__M_Left_thumb_2.BMP,26__M_Right_thumb_2.BMP,impostor,0.0
50__M_Left_thumb_3.BMP,6__M_Right_middle_3.BMP,impostor,10.81
23__M_Left_ring_1.BMP,63__M_Left_ring_2.BMP,impostor,8.16
69__M_Right_little_1.BMP,90__M_Left_thumb_1.BMP,impostor,4.44
17__M_Left_thumb_2.BMP,4__M_Right_index_1.BMP,impostor,16.33
24__F_Right_ring_2.BMP,41__M_Right_little_1.BMP,impostor,8.11
27__M_Left_ring_2.BMP,28__M_Right_ring_3.BMP,impostor,8.11
85__M_Right_ring_3.BMP,93__M_Right_thumb_2.BMP,impostor,7.69
35__M_Right_middle_3.BMP,47__F_Left_thumb_2.BMP,impostor,11.11
25__F_Left_middle_3.BMP,41__M_Left_ring_2.BMP,impostor,10.0
18__M_Left_little_2.BMP,4__M_Right_thumb_3.BMP,impostor,5.26
21__M_Left_thumb_1.BMP,71__M_Left_little_3.BMP,impostor,7.14
31__F_Right_middle_1.BMP,32__M_Left_thumb_1.BMP,impostor,7.69
49__M_Left_thumb_1.BMP,50__M_Right_middle_2.BMP,impostor,7.41
62__M_Right_middle_2.BMP,82__M_Right_middle_3.BMP,impostor,10.81
69__M_Right_middle_1.BMP,76__F_Left_thumb_1.BMP,impostor,8.33
70__M_Right_little_3.BMP,77__M_Left_ring_2.BMP,impostor,9.76
73__M_Left_ring_1.BMP,95__M_Right_ring_1.BMP,impostor,12.0
30__F_Left_little_1.BMP,96__M_Left_little_1.BMP,impostor,11.76
3__M_Right_middle_3.BMP,87__M_Left_little_3.BMP,impostor,14.29
47__F_Left_middle_3.BMP,82__M_Left_little_2.BMP,impostor,7.69
22__M_Right_little_3.BMP,50__M_Right_ring_3.BMP,impostor,8.82
29__F_Right_index_1.BMP,77__M_Right_middle_2.BMP,impostor,13.95
18__M_Left_index_3.BMP,59__F_Right_little_3.BMP,impostor,7.14
46__M_Right_little_1.BMP,85__M_Left_little_1.BMP,impostor,5.26
10__M_Right_index_2.BMP,76__F_Right_thumb_3.BMP,impostor,10.71
64__M_Right_thumb_3.BMP,70__M_Left_middle_3.BMP,impostor,3.92
31__F_Left_index_1.BMP,49__M_Right_thumb_2.BMP,impostor,12.24
55__M_Left_middle_1.BMP,72__M_Left_thumb_1.BMP,impostor,16.0
69__M_Left_middle_1.BMP,96__M_Left_little_3.BMP,impostor,15.79
84__M_Right_ring_2.BMP,89__M_Left_ring_3.BMP,impostor,11.36
49__M_Right_middle_2.BMP,51__M_Left_middle_1.BMP,impostor,9.68
41__M_Left_little_3.BMP,9__M_Left_middle_3.BMP,impostor,13.33
37__M_Right_index_1.BMP,78__F_Right_middle_3.BMP,impostor,11.9
24__F_Right_index_1.BMP,84__M_Right_ring_3.BMP,impostor,14.43
19__M_Right_little_1.BMP,68__M_Right_index_2.BMP,impostor,9.09
79__M_Right_thumb_1.BMP,97__M_Right_middle_2.BMP,impostor,6.06
69__M_Left_middle_1.BMP,93__M_Right_little_3.BMP,impostor,12.0
26__M_Left_index_3.BMP,86__M_Right_index_2.BMP,impostor,27.59
63__M_Left_index_2.BMP,65__M_Left_thumb_1.BMP,impostor,5.88
11__M_Right_thumb_3.BMP,76__F_Right_ring_2.BMP,impostor,5.88
29__F_Right_index_2.BMP,93__M_Right_little_3.BMP,impostor,8.82
16__M_Right_thumb_1.BMP,71__M_Right_little_3.BMP,impostor,12.2
29__F_Left_little_3.BMP,6__M_Right_index_1.BMP,impostor,8.7
38__M_Right_middle_2.BMP,54__M_Right_index_2.BMP,impostor,8.45
23__M_Left_thumb_2.BMP,27__M_Right_little_2.BMP,impostor,15.91
57__M_Left_ring_1.BMP,89__M_Right_little_2.BMP,impostor,18.42
15__F_Right_index_2.BMP,7__M_Left_middle_1.BMP,impostor,6.06
27__M_Left_middle_3.BMP,30__F_Left_index_3.BMP,impostor,14.29
37__M_Left_middle_3.BMP,67__F_Right_thumb_2.BMP,impostor,12.5
20__M_Left_middle_2.BMP,3__M_Left_middle_2.BMP,impostor,27.27
23__M_Right_little_2.BMP,5__M_Right_little_2.BMP,impostor,3.7
36__M_Left_thumb_3.BMP,70__M_Left_ring_3.BMP,impostor,6.9
36__M_Right_ring_2.BMP,59__F_Left_middle_1.BMP,impostor,9.38
40__F_Right_ring_1.BMP,44__M_Right_little_1.BMP,impostor,9.38
28__M_Right_index_3.BMP,69__M_Left_thumb_3.BMP,impostor,17.39
16__M_Left_thumb_1.BMP,31__F_Right_index_1.BMP,impostor,12.2
11__M_Right_index_3.BMP,5__M_Right_little_3.BMP,impostor,5.88
35__M_Right_index_1.BMP,3__M_Left_thumb_2.BMP,impostor,12.82
14__M_Left_index_2.BMP,17__M_Right_ring_3.BMP,impostor,10.0
1__M_Right_index_2.BMP,22__M_Right_little_1.BMP,impostor,13.7
62__M_Left_thumb_3.BMP,64__M_Right_index_2.BMP,impostor,14.63
58__M_Left_ring_2.BMP,77__M_Right_thumb_3.BMP,impostor,6.25
4__M_Left_middle_3.BMP,50__M_Right_little_2.BMP,impostor,12.0
23__M_Right_index_3.BMP,7__M_Left_little_3.BMP,impostor,12.5
48__F_Right_middle_1.BMP,90__M_Right_index_3.BMP,impostor,5.41
27__M_Left_little_2.BMP,87__M_Left_index_2.BMP,impostor,8.33
10__M_Left_thumb_3.BMP,66__F_Right_ring_2.BMP,impostor,11.76
27__M_Right_index_2.BMP,59__F_Left_ring_1.BMP,impostor,9.76
10__M_Right_little_1.BMP,76__F_Left_middle_1.BMP,impostor,11.54
88__F_Right_thumb_2.BMP,90__M_Left_ring_1.BMP,impostor,12.5
16__M_Left_thumb_2.BMP,49__M_Right_ring_1.BMP,impostor,9.09
23__M_Right_thumb_2.BMP,3__M_Right_thumb_3.BMP,impostor,18.0
11__M_Left_index_3.BMP,89__M_Left_middle_2.BMP,impostor,11.11
58__M_Right_thumb_2.BMP,64__M_Left_little_2.BMP,impostor,10.53
29__F_Right_middle_3.BMP,93__M_Right_little_3.BMP,impostor,11.11
3__M_Left_index_2.BMP,49__M_Right_ring_1.BMP,impostor,14.58
21__M_Right_index_1.BMP,65__M_Left_middle_3.BMP,impostor,6.9
45__M_Right_ring_1.BMP,96__M_Left_little_1.BMP,impostor,3.23
25__F_Left_little_1.BMP,93__M_Left_ring_3.BMP,impostor,0.0
4__M_Right_little_2.BMP,60__M_Left_thumb_3.BMP,impostor,14.81
31__F_Left_little_2.BMP,85__M_Right_thumb_3.BMP,impostor,10.34
11__M_Left_middle_3.BMP,70__M_Right_ring_1.BMP,impostor,14.71
74__F_Right_ring_2.BMP,91__F_Left_thumb_2.BMP,impostor,12.9
47__F_Left_index_2.BMP,71__M_Right_thumb_1.BMP,impostor,10.0
75__F_Right_thumb_3.BMP,80__M_Left_index_2.BMP,impostor,16.67
33__M_Left_thumb_3.BMP,43__F_Right_little_2.BMP,impostor,3.57
1__M_Right_index_1.BMP,95__M_Left_index_2.BMP,impostor,11.32
20__M_Right_little_3.BMP,80__M_Left_ring_3.BMP,impostor,18.18
31__F_Left_index_1.BMP,48__F_Left_index_2.BMP,impostor,9.09
17__M_Left_little_3.BMP,71__M_Left_middle_3.BMP,impostor,7.89
100__M_Left_ring_1.BMP,33__M_Left_ring_3.BMP,impostor,10.26
34__M_Left_index_2.BMP,59__F_Right_middle_2.BMP,impostor,12.0
1__M_Left_little_2.BMP,36__M_Left_middle_1.BMP,impostor,12.0
33__M_Right_middle_1.BMP,38__M_Left_index_3.BMP,impostor,12.9
32__M_Right_ring_1.BMP,51__M_Left_index_3.BMP,impostor,12.5
31__F_Right_middle_1.BMP,58__M_Right_index_2.BMP,impostor,3.57
40__F_Right_ring_1.BMP,83__M_Right_middle_1.BMP,impostor,12.5
40__F_Right_ring_2.BMP,50__M_Left_middle_2.BMP,impostor,15.22
35__M_Right_thumb_1.BMP,61__M_Left_little_3.BMP,impostor,11.11
17__M_Right_thumb_1.BMP,75__F_Left_index_1.BMP,impostor,12.5
